# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
0 50
18 3.5 0.413763 5.58601
19 3.7 0.356869 6.04283
20 3.9 0.708677 7.05068
21 4.1 1.10445 8.78658
22 4.3 1.15606 10.7852
23 4.5 1.1883 13.035
24 4.7 1.24624 15.6089
25 4.9 1.20638 18.3169
26 5.1 1.19464 21.222
27 5.3 1.12358 24.1727
28 5.5 1.07516 27.2134
29 5.7 1.04475 30.3869
30 5.9 1.044 33.7844
31 6.1 0.982002 37.2006
32 6.3 0.967584 40.7909
33 6.5 0.966426 44.6081
34 6.7 0.960278 48.6381
35 6.9 0.986565 53.0293
36 7.1 0.958124 57.5446
37 7.3 0.959931 62.3269
38 7.5 0.974844 67.4532
39 7.7 0.969935 72.8294
40 7.9 0.984086 78.571
41 8.1 1.00778 84.7523
42 8.3 1.00812 91.2448
43 8.5 1.03732 98.2512
44 8.7 1.00168 105.339
45 8.9 0.98975 112.668
46 9.1 1.01809 120.55
47 9.3 1.02103 128.805
48 9.5 0.992707 137.181
49 9.7 0.99147 145.901
50 9.9 1.00775 155.135
18500 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 3.05838 0.232691
6 1.1 4.0122 0.68808
7 1.3 3.37055 1.22198
8 1.5 0.690791 1.36759
9 1.7 1.98845 1.90578
10 1.9 0.650407 2.12562
11 2.1 0.463351 2.31692
12 2.3 1.04076 2.83226
13 2.5 0.529566 3.14204
14 2.7 0.939491 3.78301
15 2.9 0.304729 4.02284
16 3.1 0.322251 4.31263
17 3.3 0.804125 5.13205
18 3.5 0.391064 5.5803
19 3.7 0.365542 6.04854
20 3.9 0.721235 7.07495
21 4.1 1.08373 8.77944
22 4.3 1.15445 10.7766
23 4.5 1.21387 13.0764
24 4.7 1.19635 15.5489
25 4.9 1.21509 18.2784
26 5.1 1.2079 21.2177
27 5.3 1.12173 24.1656
28 5.5 1.08502 27.2363
29 5.7 1.03887 30.394
30 5.9 1.04372 33.793
31 6.1 0.963289 37.1463
32 6.3 0.978459 40.7794
33 6.5 0.971185 44.6181
34 6.7 0.964383 48.6681
35 6.9 0.98365 53.0493
36 7.1 0.958985 57.5717
37 7.3 0.962141 62.3683
38 7.5 0.973095 67.4889
39 7.7 0.980341 72.9265
40 7.9 0.982437 78.6624
41 8.1 0.998484 84.7909
42 8.3 1.01518 91.3333
43 8.5 1.02965 98.2926
44 8.7 1.00362 105.399
45 8.9 0.992351 112.752
46 9.1 1.0255 120.697
47 9.3 1.01222 128.887
48 9.5 0.99761 137.309
49 9.7 0.997606 146.09
50 9.9 0.994452 155.208
18600 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.79586 0.212705
6 1.1 4.12564 0.680942
7 1.3 3.43384 1.22484
8 1.5 0.68406 1.36902
9 1.7 1.99912 1.91006
10 1.9 0.637774 2.12562
11 2.1 0.466837 2.31834
12 2.3 1.01487 2.82084
13 2.5 0.534479 3.13348
14 2.7 0.960472 3.78872
15 2.9 0.281165 4.00999
16 3.1 0.32862 4.3055
17 3.3 0.792964 5.11349
18 3.5 0.413506 5.58744
19 3.7 0.364449 6.05425
20 3.9 0.713252 7.06924
21 4.1 1.07654 8.76231
22 4.3 1.1966 10.8323
23 4.5 1.19058 13.0878
24 4.7 1.20402 15.576
25 4.9 1.19101 18.2512
26 5.1 1.21208 21.2006
27 5.3 1.13375 24.1799
28 5.5 1.07349 27.2177
29 5.7 1.06195 30.4454
30 5.9 1.00083 33.7045
31 6.1 0.991644 37.1563
32 6.3 0.981977 40.8023
33 6.5 0.97955 44.6738
34 6.7 0.949143 48.6595
35 6.9 0.975695 53.005
36 7.1 0.96661 57.5632
37 7.3 0.954752 62.3226
38 7.5 0.979935 67.4789
39 7.7 0.991982 72.9807
40 7.9 0.961222 78.5924
41 8.1 1.00017 84.7309
42 8.3 1.02809 91.3562
43 8.5 1.03499 98.3512
44 8.7 0.997228 105.412
45 8.9 0.987208 112.727
46 9.1 1.02796 120.69
47 9.3 1.01051 128.865
48 9.5 1.01509 137.435
49 9.7 0.979175 146.053
50 9.9 1.00401 155.258
18700 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.98306 0.226981
6 1.1 4.03699 0.685225
7 1.3 3.41531 1.22627
8 1.5 0.697501 1.3733
9 1.7 1.96718 1.90578
10 1.9 0.650348 2.12562
11 2.1 0.473682 2.3212
12 2.3 1.04643 2.8394
13 2.5 0.509997 3.13776
14 2.7 0.945683 3.78301
15 2.9 0.310142 4.02712
16 3.1 0.311111 4.30692
17 3.3 0.802652 5.12491
18 3.5 0.408463 5.59315
19 3.7 0.332078 6.01856
20 3.9 0.735212 7.06495
21 4.1 1.0791 8.76231
22 4.3 1.18653 10.8151
23 4.5 1.18438 13.0592
24 4.7 1.2073 15.5546
25 4.9 1.2207 18.2969
26 5.1 1.16146 21.1235
27 5.3 1.14227 24.1256
28 5.5 1.13335 27.3333
29 5.7 1.02141 30.4383
30 5.9 1.00024 33.6959
31 6.1 0.998057 37.1706
32 6.3 0.982215 40.818
33 6.5 0.966403 44.6381
34 6.7 0.957499 48.6595
35 6.9 0.979716 53.0236
36 7.1 0.946489 57.4875
37 7.3 0.988396 62.4154
38 7.5 0.981417 67.5803
39 7.7 0.970217 72.9622
40 7.9 0.979904 78.6838
41 8.1 0.998394 84.8123
42 8.3 1.02639 91.4276
43 8.5 1.01055 98.2584
44 8.7 1.01139 105.42
45 8.9 1.00632 112.878
46 9.1 1.00883 120.694
47 9.3 1.00931 128.861
48 9.5 1.00952 137.385
49 9.7 1.00108 146.197
50 9.9 0.986267 155.241
18800 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.98187 0.226981
6 1.1 4.01024 0.68237
7 1.3 3.42295 1.22484
8 1.5 0.697222 1.37188
9 1.7 1.98748 1.91006
10 1.9 0.645867 2.12848
11 2.1 0.466581 2.3212
12 2.3 1.03449 2.83369
13 2.5 0.531746 3.1449
14 2.7 0.966219 3.80443
15 2.9 0.275572 4.02141
16 3.1 0.326853 4.31549
17 3.3 0.806531 5.13776
18 3.5 0.392117 5.58744
19 3.7 0.348654 6.03426
20 3.9 0.70484 7.03783
21 4.1 1.10135 8.77088
22 4.3 1.17038 10.7966
23 4.5 1.19219 13.0564
24 4.7 1.20543 15.5489
25 4.9 1.23291 18.3198
26 5.1 1.15454 21.1306
27 5.3 1.15756 24.1742
28 5.5 1.08701 27.252
29 5.7 1.06278 30.4839
30 5.9 0.996333 33.7302
31 6.1 0.999707 37.212
32 6.3 0.9726 40.8251
33 6.5 0.973237 44.6738
34 6.7 0.950321 48.6667
35 6.9 0.979004 53.0293
36 7.1 0.953978 57.5303
37 7.3 0.975408 62.3954
38 7.5 0.990515 67.6103
39 7.7 0.96597 72.9707
40 7.9 0.979512 78.6924
41 8.1 1.01404 84.9193
42 8.3 1.00871 91.4233
43 8.5 1.01394 98.2798
44 8.7 1.01784 105.49
45 8.9 0.99899 112.897
46 9.1 1.02095 120.809
47 9.3 0.999908 128.904
48 9.5 1.02247 137.54
49 9.7 0.996631 146.317
50 9.9 0.975135 155.262
18900 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.79168 0.212705
6 1.1 4.11947 0.680942
7 1.3 3.40171 1.22056
8 1.5 0.730375 1.37473
9 1.7 1.95926 1.90578
10 1.9 0.632602 2.11991
11 2.1 0.500667 2.32691
12 2.3 1.00472 2.82512
13 2.5 0.533679 3.13776
14 2.7 0.952766 3.78872
15 2.9 0.295234 4.02141
16 3.1 0.323373 4.31263
17 3.3 0.790379 5.1192
18 3.5 0.400451 5.57887
19 3.7 0.36279 6.04425
20 3.9 0.702168 7.04497
21 4.1 1.11934 8.80799
22 4.3 1.13796 10.7794
23 4.5 1.20761 13.0707
24 4.7 1.18911 15.5318
25 4.9 1.22667 18.2912
26 5.1 1.19152 21.1949
27 5.3 1.15863 24.2441
28 5.5 1.08246 27.3119
29 5.7 1.06505 30.5539
30 5.9 0.979192 33.7473
31 6.1 1.00941 37.2662
32 6.3 0.982811 40.9208
33 6.5 0.944183 44.6581
34 6.7 0.985061 48.8009
35 6.9 0.952471 53.0493
36 7.1 0.975441 57.656
37 7.3 0.959614 62.4468
38 7.5 0.978198 67.6017
39 7.7 0.976876 73.0278
40 7.9 0.985664 78.7909
41 8.1 0.988223 84.8651
42 8.3 1.02877 91.5046
43 8.5 1.01657 98.3854
44 8.7 1.01446 105.579
45 8.9 1.00054 113.004
46 9.1 1.02366 120.945
47 9.3 1.01499 129.169
48 9.5 1.00057 137.629
49 9.7 0.996496 146.413
50 9.9 0.983539 155.443
19000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 3.08912 0.235546
6 1.1 3.91556 0.680942
7 1.3 3.41712 1.22341
8 1.5 0.723065 1.37616
9 1.7 1.98409 1.91435
10 1.9 0.632124 2.12848
11 2.1 0.479587 2.32691
12 2.3 1.00108 2.8237
13 2.5 0.53571 3.13776
14 2.7 0.96666 3.79872
15 2.9 0.300441 4.03569
16 3.1 0.308873 4.31406
17 3.3 0.767416 5.09779
18 3.5 0.423759 5.58458
19 3.7 0.351396 6.03569
20 3.9 0.710645 7.04925
21 4.1 1.06596 8.72948
22 4.3 1.19803 10.8066
23 4.5 1.19467 13.0749
24 4.7 1.16823 15.4946
25 4.9 1.23715 18.2798
26 5.1 1.21989 21.2548
27 5.3 1.14963 24.2827
28 5.5 1.07761 27.339
29 5.7 1.03894 30.5039
30 5.9 1.00819 33.7944
31 6.1 0.991457 37.2534
32 6.3 0.972094 40.8708
33 6.5 0.964011 44.6895
34 6.7 0.963965 48.7466
35 6.9 0.955909 53.0136
36 7.1 0.982255 57.656
37 7.3 0.966032 62.4825
38 7.5 0.976646 67.6331
39 7.7 0.987951 73.1249
40 7.9 0.976624 78.8394
41 8.1 0.99351 84.9507
42 8.3 1.01583 91.5118
43 8.5 1.04404 98.5839
44 8.7 0.996793 105.657
45 8.9 1.00652 113.132
46 9.1 1.01811 121.036
47 9.3 1.01827 129.293
48 9.5 1.002 137.772
49 9.7 0.990564 146.51
50 9.9 0.98699 155.579
19100 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.84757 0.216988
6 1.1 4.10645 0.683797
7 1.3 3.42832 1.22769
8 1.5 0.71677 1.37901
9 1.7 1.96431 1.91149
10 1.9 0.611448 2.11849
11 2.1 0.490254 2.3212
12 2.3 1.019 2.82655
13 2.5 0.51169 3.12634
14 2.7 0.971463 3.79015
15 2.9 0.307879 4.03283
16 3.1 0.299562 4.30264
17 3.3 0.794487 5.11349
18 3.5 0.419059 5.59458
19 3.7 0.339383 6.02998
20 3.9 0.690072 7.01356
21 4.1 1.05487 8.67523
22 4.3 1.20786 10.768
23 4.5 1.20522 13.055
24 4.7 1.19174 15.5218
25 4.9 1.22272 18.2727
26 5.1 1.23181 21.2748
27 5.3 1.11077 24.1984
28 5.5 1.10752 27.3376
29 5.7 1.02273 30.4511
30 5.9 1.01497 33.7616
31 6.1 0.99005 37.2134
32 6.3 0.98347 40.8708
33 6.5 0.965715 44.6938
34 6.7 0.960175 48.7323
35 6.9 0.952046 52.9793
36 7.1 0.98712 57.6417
37 7.3 0.955219 62.4111
38 7.5 0.991362 67.636
39 7.7 0.980109 73.0807
40 7.9 0.975301 78.7837
41 8.1 0.989042 84.8637
42 8.3 1.03816 91.5646
43 8.5 1.01498 98.4354
44 8.7 1.0071 105.577
45 8.9 1.01813 113.133
46 9.1 1.02704 121.102
47 9.3 1.00713 129.263
48 9.5 0.999611 137.716
49 9.7 0.9959 146.495
50 9.9 0.986228 155.552
19200 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.94259 0.224126
6 1.1 4.00782 0.679515
7 1.3 3.4659 1.22912
8 1.5 0.696803 1.37616
9 1.7 1.9494 1.90435
10 1.9 0.620165 2.1142
11 2.1 0.50084 2.3212
12 2.3 1.00219 2.81799
13 2.5 0.543615 3.13633
14 2.7 0.921745 3.76588
15 2.9 0.327951 4.02427
16 3.1 0.304457 4.29836
17 3.3 0.801848 5.11635
18 3.5 0.409298 5.58601
19 3.7 0.342878 6.0257
20 3.9 0.687382 7.005
21 4.1 1.06261 8.67809
22 4.3 1.21831 10.788
23 4.5 1.17867 13.0236
24 4.7 1.21368 15.5346
25 4.9 1.21567 18.2684
26 5.1 1.22592 21.2548
27 5.3 1.12702 24.2198
28 5.5 1.09593 27.3248
29 5.7 1.00959 30.3969
30 5.9 1.0277 33.7473
31 6.1 0.991732 37.2034
32 6.3 0.98584 40.868
33 6.5 0.95822 44.6595
34 6.7 0.961633 48.7024
35 6.9 0.967529 53.0164
36 7.1 0.971849 57.6046
37 7.3 0.947361 62.3326
38 7.5 0.993713 67.5675
39 7.7 0.981329 73.0164
40 7.9 0.982831 78.7609
41 8.1 0.999253 84.9008
42 8.3 1.01695 91.4618
43 8.5 1.02599 98.404
44 8.7 1.00816 105.55
45 8.9 1.02398 113.146
46 9.1 1.02365 121.085
47 9.3 0.998425 129.172
48 9.5 0.9999 137.623
49 9.7 0.990685 146.353
50 9.9 0.993056 155.468
19300 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.84467 0.216988
6 1.1 4.08973 0.68237
7 1.3 3.44282 1.22912
8 1.5 0.770082 1.39186
9 1.7 1.89392 1.90578
10 1.9 0.648739 2.12562
11 2.1 0.479408 2.32405
12 2.3 0.98633 2.8137
13 2.5 0.554984 3.13919
14 2.7 0.930821 3.77587
15 2.9 0.307566 4.01856
16 3.1 0.319841 4.30692
17 3.3 0.789487 5.11349
18 3.5 0.412421 5.58744
19 3.7 0.331257 6.01285
20 3.9 0.701376 7.01356
21 4.1 1.1054 8.7566
22 4.3 1.18194 10.8066
23 4.5 1.17318 13.035
24 4.7 1.2112 15.5446
25 4.9 1.21451 18.2798
26 5.1 1.24109 21.3076
27 5.3 1.12753 24.2784
28 5.5 1.09683 27.3904
29 5.7 1.02544 30.5153
30 5.9 1.01788 33.8387
31 6.1 0.973091 37.2348
32 6.3 0.981702 40.8894
33 6.5 0.973018 44.7452
34 6.7 0.960555 48.7894
35 6.9 0.970259 53.1221
36 7.1 0.95864 57.6545
37 7.3 0.974241 62.5239
38 7.5 0.968436 67.6331
39 7.7 0.985786 73.1149
40 7.9 0.989918 78.9094
41 8.1 1.01332 85.1449
42 8.3 0.99336 91.5632
43 8.5 1.02322 98.4968
44 8.7 1.02015 105.739
45 8.9 1.01229 113.259
46 9.1 1.03133 121.269
47 9.3 1.00575 129.428
48 9.5 0.984596 137.762
49 9.7 1.0033 146.615
50 9.9 0.990039 155.716
19400 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 3.02728 0.231263
6 1.1 3.90824 0.67666
7 1.3 3.46459 1.22769
8 1.5 0.741948 1.38473
9 1.7 1.94361 1.91292
10 1.9 0.651974 2.13419
11 2.1 0.454584 2.32263
12 2.3 1.00495 2.82227
13 2.5 0.544431 3.14204
14 2.7 0.956518 3.79729
15 2.9 0.285427 4.02284
16 3.1 0.327267 4.31834
17 3.3 0.785514 5.12206
18 3.5 0.410563 5.59458
19 3.7 0.33076 6.01999
20 3.9 0.67535 6.98501
21 4.1 1.1155 8.74661
22 4.3 1.19168 10.8166
23 4.5 1.15566 13.015
24 4.7 1.22658 15.5603
25 4.9 1.22535 18.3241
26 5.1 1.24156 21.3576
27 5.3 1.11285 24.2941
28 5.5 1.06957 27.3333
29 5.7 1.05009 30.5382
30 5.9 1.00675 33.8301
31 6.1 0.985928 37.2762
32 6.3 0.986359 40.9536
33 6.5 0.966166 44.788
34 6.7 0.96047 48.838
35 6.9 0.981574 53.2277
36 7.1 0.949969 57.7259
37 7.3 0.971356 62.5882
38 7.5 0.977252 67.7516
39 7.7 0.982259 73.222
40 7.9 0.987218 79.0093
41 8.1 1.00347 85.1934
42 8.3 1.02254 91.8101
43 8.5 0.99539 98.5653
44 8.7 1.02485 105.852
45 8.9 1.03553 113.556
46 9.1 1.00758 121.393
47 9.3 1.02164 129.693
48 9.5 0.969481 137.911
49 9.7 1.01003 146.838
50 9.9 1.00825 156.12
19500 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.98987 0.228408
6 1.1 4.00839 0.685225
7 1.3 3.41068 1.22769
8 1.5 0.768918 1.39044
9 1.7 1.91732 1.91149
10 1.9 0.626727 2.1242
11 2.1 0.471796 2.31977
12 2.3 1.00494 2.81941
13 2.5 0.541993 3.13776
14 2.7 0.960672 3.79586
15 2.9 0.285423 4.02141
16 3.1 0.347816 4.33547
17 3.3 0.770156 5.12348
18 3.5 0.409317 5.59458
19 3.7 0.317437 6.00286
20 3.9 0.695321 6.99643
21 4.1 1.11638 8.75946
22 4.3 1.19577 10.8365
23 4.5 1.13764 13.0007
24 4.7 1.22106 15.5346
25 4.9 1.26204 18.3812
26 5.1 1.21701 21.3547
27 5.3 1.09498 24.2441
28 5.5 1.09116 27.3448
29 5.7 1.06458 30.5939
30 5.9 1.00499 33.8801
31 6.1 0.967944 37.2634
32 6.3 1.00204 40.9993
33 6.5 0.948527 44.7637
34 6.7 0.968582 48.848
35 6.9 0.965919 53.1677
36 7.1 0.977692 57.7973
37 7.3 0.942253 62.5139
38 7.5 1.00074 67.8016
39 7.7 0.968917 73.1977
40 7.9 0.98136 78.9507
41 8.1 1.02569 85.2719
42 8.3 1.00774 91.793
43 8.5 1.00526 98.6153
44 8.7 1.00857 105.786
45 8.9 1.0499 113.597
46 9.1 1.00811 121.439
47 9.3 1.00722 129.622
48 9.5 0.982771 137.953
49 9.7 0.995806 146.754
50 9.9 1.00141 155.973
19600 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.91601 0.222698
6 1.1 4.03468 0.68237
7 1.3 3.4207 1.22627
8 1.5 0.735418 1.38187
9 1.7 1.93892 1.90864
10 1.9 0.639541 2.12562
11 2.1 0.461606 2.31692
12 2.3 1.01099 2.81941
13 2.5 0.537296 3.1349
14 2.7 0.929698 3.77159
15 2.9 0.318037 4.02284
16 3.1 0.325781 4.31692
17 3.3 0.778765 5.11349
18 3.5 0.410683 5.58601
19 3.7 0.329747 6.00999
20 3.9 0.696533 7.005
21 4.1 1.0896 8.7252
22 4.3 1.22902 10.8594
23 4.5 1.09369 12.9393
24 4.7 1.25859 15.5503
25 4.9 1.27066 18.4154
26 5.1 1.20043 21.3476
27 5.3 1.06231 24.1499
28 5.5 1.13018 27.3605
29 5.7 1.04666 30.5539
30 5.9 1.00748 33.8473
31 6.1 0.98499 37.2891
32 6.3 0.980135 40.9422
33 6.5 0.953134 44.7238
34 6.7 0.966507 48.798
35 6.9 0.971642 53.142
36 7.1 0.978895 57.7759
37 7.3 0.956804 62.5639
38 7.5 0.982942 67.7559
39 7.7 0.985366 73.242
40 7.9 0.977518 78.9707
41 8.1 1.01187 85.2049
42 8.3 0.99834 91.6631
43 8.5 1.02198 98.5967
44 8.7 0.999438 105.7
45 8.9 1.04715 113.489
46 9.1 1.01338 121.369
47 9.3 1.01175 129.586
48 9.5 0.989135 137.969
49 9.7 1.00257 146.827
50 9.9 0.999858 156.029
19700 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.98789 0.228408
6 1.1 3.94316 0.678087
7 1.3 3.49813 1.23483
8 1.5 0.701006 1.3833
9 1.7 1.92655 1.90721
10 1.9 0.63472 2.12277
11 2.1 0.488692 2.32548
12 2.3 1.00141 2.8237
13 2.5 0.529491 3.1349
14 2.7 0.947543 3.78444
15 2.9 0.303288 4.02427
16 3.1 0.319147 4.31263
17 3.3 0.796139 5.12777
18 3.5 0.399131 5.58744
19 3.7 0.328319 6.00999
20 3.9 0.694862 7.00357
21 4.1 1.12829 8.78658
22 4.3 1.17609 10.8308
23 4.5 1.14588 13.0121
24 4.7 1.22782 15.5617
25 4.9 1.28018 18.4511
26 5.1 1.19285 21.3676
27 5.3 1.08129 24.2227
28 5.5 1.09144 27.3262
29 5.7 1.06808 30.5882
30 5.9 1.0113 33.8972
31 6.1 0.978325 37.3191
32 6.3 0.97077 40.9408
33 6.5 0.947541 44.7038
34 6.7 0.984859 48.8594
35 6.9 0.950289 53.1121
36 7.1 0.983674 57.773
37 7.3 0.967851 62.621
38 7.5 0.985774 67.833
39 7.7 0.988001 73.339
40 7.9 0.96611 79.0064
41 8.1 1.01737 85.2805
42 8.3 0.996274 91.7316
43 8.5 1.00775 98.5753
44 8.7 1.02195 105.846
45 8.9 1.03885 113.58
46 9.1 1.01955 121.516
47 9.3 1.00374 129.676
48 9.5 0.995249 138.118
49 9.7 0.999022 146.954
50 9.9 1.0023 156.187
19800 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.94836 0.225553
6 1.1 4.05282 0.68808
7 1.3 3.37902 1.22627
8 1.5 0.761107 1.38758
9 1.7 1.90939 1.90721
10 1.9 0.61745 2.11706
11 2.1 0.495209 2.32263
12 2.3 0.997798 2.81941
13 2.5 0.541235 3.13776
14 2.7 0.938519 3.78158
15 2.9 0.319299 4.03426
16 3.1 0.312596 4.31692
17 3.3 0.774652 5.11064
18 3.5 0.398836 5.57031
19 3.7 0.323643 5.98715
20 3.9 0.725275 7.02498
21 4.1 1.15905 8.85796
22 4.3 1.13747 10.8365
23 4.5 1.16827 13.0621
24 4.7 1.19188 15.5389
25 4.9 1.28366 18.4383
26 5.1 1.19955 21.3733
27 5.3 1.10696 24.2984
28 5.5 1.08261 27.379
29 5.7 1.05515 30.6039
30 5.9 1.03061 33.9786
31 6.1 0.971076 37.3776
32 6.3 0.950552 40.9265
33 6.5 0.976654 44.808
34 6.7 0.965537 48.8851
35 6.9 0.962974 53.1977
36 7.1 0.971808 57.8059
37 7.3 0.967705 62.6567
38 7.5 0.973444 67.8073
39 7.7 0.986759 73.3105
40 7.9 0.993118 79.1406
41 8.1 1.0039 85.3362
42 8.3 0.992013 91.7645
43 8.5 1.00617 98.6024
44 8.7 1.03162 105.947
45 8.9 1.04728 113.75
46 9.1 1.01807 121.68
47 9.3 0.991071 129.743
48 9.5 1.00309 138.258
49 9.7 0.995865 147.072
50 9.9 1.00512 156.338
19900 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.96788 0.226981
6 1.1 3.99143 0.68237
7 1.3 3.40689 1.22484
8 1.5 0.741113 1.38187
9 1.7 1.92568 1.90578
10 1.9 0.647039 2.12562
11 2.1 0.485031 2.32691
12 2.3 0.989481 2.81941
13 2.5 0.536535 3.1349
14 2.7 0.978339 3.80585
15 2.9 0.279693 4.02712
16 3.1 0.330058 4.32548
17 3.3 0.777662 5.12206
18 3.5 0.403906 5.58744
19 3.7 0.319301 5.99857
20 3.9 0.72249 7.03212
21 4.1 1.09889 8.76945
22 4.3 1.19116 10.8408
23 4.5 1.13937 13.0107
24 4.7 1.20871 15.5218
25 4.9 1.30932 18.4782
26 5.1 1.16255 21.3219
27 5.3 1.13808 24.3283
28 5.5 1.06084 27.3462
29 5.7 1.0662 30.6039
30 5.9 1.01739 33.9343
31 6.1 0.968908 37.3248
32 6.3 0.964595 40.9251
33 6.5 0.974061 44.7951
34 6.7 0.967844 48.8808
35 6.9 0.946352 53.1178
36 7.1 0.981423 57.7702
37 7.3 0.973966 62.651
38 7.5 0.98155 67.843
39 7.7 0.976801 73.2891
40 7.9 0.984404 79.0664
41 8.1 1.00141 85.2448
42 8.3 1.00464 91.753
43 8.5 0.997212 98.5282
44 8.7 1.04195 105.944
45 8.9 1.03819 113.677
46 9.1 1.02844 121.686
47 9.3 0.989249 129.732
48 9.5 1.00556 138.266
49 9.7 0.999539 147.109
50 9.9 0.992865 156.26
20000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.95096 0.225553
6 1.1 4.01884 0.683797
7 1.3 3.38201 1.22198
8 1.5 0.755036 1.38187
9 1.7 1.92683 1.90578
10 1.9 0.634811 2.12134
11 2.1 0.481878 2.3212
12 2.3 0.97572 2.80657
13 2.5 0.566004 3.13919
14 2.7 0.953926 3.793
15 2.9 0.292498 4.02427
16 3.1 0.319193 4.31263
17 3.3 0.779518 5.11064
18 3.5 0.401667 5.57316
19 3.7 0.352771 6.02712
20 3.9 0.707941 7.03926
21 4.1 1.09683 8.77231
22 4.3 1.21322 10.8808
23 4.5 1.1483 13.0664
24 4.7 1.18811 15.5332
25 4.9 1.28542 18.434
26 5.1 1.17492 21.3062
27 5.3 1.14687 24.334
28 5.5 1.08005 27.4047
29 5.7 1.06263 30.6495
30 5.9 0.997048 33.9115
31 6.1 0.972341 37.3119
32 6.3 0.96976 40.9293
33 6.5 0.968887 44.7766
34 6.7 0.968757 48.8637
35 6.9 0.9383 53.0621
36 7.1 0.982609 57.7173
37 7.3 0.97939 62.6224
38 7.5 0.965661 67.7273
39 7.7 0.991216 73.2505
40 7.9 0.966491 78.9193
41 8.1 1.01706 85.1906
42 8.3 0.999943 91.6645
43 8.5 1.01631 98.5653
44 8.7 1.03735 105.944
45 8.9 1.03459 113.646
46 9.1 1.01071 121.512
47 9.3 1.01337 129.749
48 9.5 0.996064 138.197
49 9.7 1.00804 147.111
50 9.9 0.972687 156.07
20100 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 3.08239 0.235546
6 1.1 3.90703 0.680942
7 1.3 3.4007 1.22198
8 1.5 0.748461 1.38044
9 1.7 1.93776 1.90721
10 1.9 0.639157 2.1242
11 2.1 0.471656 2.31977
12 2.3 0.996029 2.81513
13 2.5 0.556411 3.14204
14 2.7 0.933306 3.78158
15 2.9 0.30701 4.02427
16 3.1 0.293975 4.28979
17 3.3 0.786666 5.09493
18 3.5 0.416636 5.57459
19 3.7 0.348411 6.02284
20 3.9 0.698111 7.0207
21 4.1 1.11334 8.77944
22 4.3 1.17899 10.828
23 4.5 1.19206 13.0964
24 4.7 1.187 15.5603
25 4.9 1.26926 18.424
26 5.1 1.15882 21.2562
27 5.3 1.15091 24.2941
28 5.5 1.0838 27.3747
29 5.7 1.06614 30.6296
30 5.9 1.01996 33.9657
31 6.1 0.9599 37.3219
32 6.3 0.960024 40.9022
33 6.5 0.973058 44.7652
34 6.7 0.942912 48.7423
35 6.9 0.949359 52.9893
36 7.1 0.99639 57.7088
37 7.3 0.98588 62.6453
38 7.5 0.968306 67.763
39 7.7 0.966067 73.1449
40 7.9 0.983503 78.9122
41 8.1 1.00292 85.0949
42 8.3 1.0231 91.7173
43 8.5 1.01338 98.5967
44 8.7 1.02373 105.877
45 8.9 1.04057 113.622
46 9.1 1.01589 121.526
47 9.3 0.996908 129.627
48 9.5 1.02524 138.321
49 9.7 0.982593 147.008
50 9.9 0.973368 155.971
20200 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 2.98701 0.228408
6 1.1 3.92948 0.67666
7 1.3 3.4164 1.22056
8 1.5 0.781661 1.38615
9 1.7 1.8945 1.9015
10 1.9 0.676556 2.13133
11 2.1 0.454144 2.31977
12 2.3 1.01258 2.8237
13 2.5 0.543904 3.14347
14 2.7 0.947265 3.793
15 2.9 0.29598 4.02712
16 3.1 0.317474 4.31406
17 3.3 0.786148 5.1192
18 3.5 0.392818 5.57173
19 3.7 0.329331 5.99572
20 3.9 0.745559 7.0621
